data,data de último acesso,id,turmaTrilha,atividadesFeitas,atividadesCorretas,atividadesGerais
2021-07-26,2021-07-28,574027,11409811,0,0,
2021-07-26,2021-04-23,588459,11405031,0,0,
2021-07-26,2021-05-03,751603,1715650,0,0,
2021-07-26,2021-06-24,730417,1671731,0,0,
2021-07-26,2021-07-22,572511,11406711,0,0,
2021-07-26,2021-04-13,728293,1677904,0,0,
2021-07-26,2021-05-03,754377,1672383,0,0,
2021-07-26,2021-04-20,569852,11404411,0,0,
2021-07-26,2021-03-26,595177,12401231,0,0,
2021-07-26,2021-06-22,583112,21400911,0,0,
2021-07-26,2021-05-10,570764,11406311,0,0,
2021-07-26,2021-04-12,602755,21404331,0,0,
2021-07-26,2021-04-13,727376,1690520,0,0,
2021-07-26,2021-07-03,588185,11404431,0,0,
2021-07-26,2021-04-13,728317,1675500,0,0,
2021-07-26,2021-07-28,726471,1662337,0,0,
2021-07-26,2021-07-24,732232,1683535,0,0,
2021-07-26,2021-07-07,737521,1670439,0,0,
2021-07-26,2021-06-08,729458,1662738,0,0,
2021-07-26,2021-06-30,610680,25402631,0,0,
2021-07-26,2021-06-13,593220,12404031,0,0,
2021-07-26,2021-04-22,582744,21400311,0,0,
2021-07-26,2021-03-26,582795,21401211,0,0,
2021-07-26,2021-04-13,726925,1668255,0,0,
2021-07-26,2021-04-13,733458,1661605,0,0,
2021-07-26,2021-07-08,735907,1667802,0,0,
2021-07-26,2021-07-07,797195,11403811,0,0,
2021-07-26,2021-04-06,592675,12404931,0,0,
2021-07-26,2021-04-13,728678,1677697,0,0,
2021-07-26,2021-07-28,575113,11411311,0,0,4.0
2021-07-26,2021-07-22,581229,12404711,0,0,
2021-07-26,2021-06-18,735447,1656572,0,0,
2021-07-26,2021-06-02,773034,12400411,0,0,
2021-07-26,2021-07-23,585779,11401731,0,0,
2021-07-26,2021-07-30,738384,1697577,0,0,18.0
2021-07-26,2021-07-28,726458,1697569,0,0,28.0
2021-07-26,2021-05-10,600132,21403731,0,0,
2021-07-26,2021-05-03,753141,1680643,0,0,
2021-07-26,2021-04-13,738037,1683499,0,0,
2021-07-26,2021-05-03,569721,11404211,0,0,
2021-07-26,2021-04-20,572505,11407811,0,0,
2021-07-26,2021-04-13,729333,1675726,0,0,
2021-07-26,2021-06-30,574082,11410811,0,0,
2021-07-26,2021-04-13,733264,1675823,0,0,
2021-07-26,2021-07-28,739000,1661726,0,0,
2021-07-26,2021-07-07,774758,12400631,0,0,
2021-07-26,2021-07-19,580404,12403411,0,0,
2021-07-26,2021-06-02,774586,21400931,0,0,
2021-07-26,2021-04-07,582037,12405711,0,0,
2021-07-26,2021-04-15,583975,21401111,0,0,
2021-07-26,2021-04-13,727698,1683654,0,0,
2021-07-26,2021-06-10,729440,1676584,0,0,
2021-07-26,2021-04-29,609238,24401831,0,0,
2021-07-26,2021-04-14,492087,23400831,0,0,
2021-07-26,2021-04-17,597996,21400332,0,0,
2021-07-26,2021-03-26,579124,12402211,0,0,
2021-07-26,2021-05-04,598503,21401631,0,0,
2021-07-26,2021-04-30,607556,23401631,0,0,
2021-07-26,2021-05-28,730146,1671676,0,0,
2021-07-26,2021-04-13,724463,1701635,0,0,
2021-07-26,2021-07-15,597613,21407631,0,0,
2021-07-26,2021-06-02,775124,23400231,0,0,
2021-07-26,2021-04-13,729224,1674138,0,0,
2021-07-26,2021-05-07,754143,1655056,0,0,
2021-07-26,2021-07-30,730639,1670533,0,0,1.0
2021-07-26,2021-06-25,601905,21405831,0,0,
2021-07-26,2021-04-15,607069,23400531,0,0,
2021-07-26,2021-05-04,608865,24400631,0,0,
2021-07-26,2021-06-28,583353,21400811,0,0,
2021-07-26,2021-07-17,582631,12407111,0,0,
2021-07-26,2021-04-13,726656,1677697,0,0,
2021-07-26,2021-04-13,733639,1686489,0,0,
2021-07-26,2021-04-13,735118,1693763,0,0,
2021-07-26,2021-04-13,725718,1679923,0,0,
2021-07-26,2021-07-23,724532,1674790,0,0,
2021-07-26,2021-07-14,584677,11400133,0,0,
2021-07-26,2021-07-28,567517,11400411,0,0,4.0
2021-07-26,2021-04-13,735926,1662097,0,0,
2021-07-26,2021-03-26,608460,24400831,0,0,
2021-07-26,2021-04-13,732009,1677572,0,0,
2021-07-26,2021-05-03,752371,1711261,0,0,
2021-07-26,2021-06-01,571746,11402611,0,0,
2021-07-26,2021-06-24,566675,11400412,0,0,
2021-07-26,2021-06-25,490443,22401831,0,0,
2021-07-26,2021-04-13,727696,1674135,0,0,
2021-07-26,2021-07-07,797236,11400132,0,0,
2021-07-26,2021-06-18,774317,11400531,0,0,
2021-07-26,2021-06-25,773597,11401011,0,0,
2021-07-26,2021-04-29,570699,11401711,0,0,
2021-07-26,2021-04-18,602967,21407831,0,0,
2021-07-26,2021-06-16,735048,1676527,0,0,
2021-07-26,2021-04-13,734336,1662751,0,0,
2021-07-26,2021-07-22,601564,21400831,0,0,
2021-07-26,2021-05-03,754559,1715650,0,0,
2021-07-26,2021-04-13,734448,1663959,0,0,
2021-07-26,2021-07-23,738676,1661918,0,0,
2021-07-26,2021-05-31,733874,1675909,0,0,
2021-07-26,2021-05-25,571262,11405611,0,0,
2021-07-26,2021-07-30,726062,1693726,0,0,3.0
2021-07-26,2021-07-23,723956,1664032,0,0,
2021-07-26,2021-06-11,580286,12404411,0,0,
2021-07-26,2021-07-18,602888,21406731,0,0,
2021-07-26,2021-04-13,731132,1694377,0,0,
2021-07-26,2021-05-27,768717,1671195,0,0,
2021-07-26,2021-04-13,724988,1693720,0,0,
2021-07-26,2021-07-27,590869,12400931,0,0,
2021-07-26,2021-04-13,730744,1674162,0,0,
2021-07-26,2021-04-01,489363,23400831,0,0,
2021-07-26,2021-05-11,580558,12403711,0,0,
2021-07-26,2021-04-06,571910,11407511,0,0,
2021-07-26,2021-06-18,608071,24401731,0,0,
2021-07-26,2021-04-14,567568,11400111,0,0,
2021-07-26,2021-04-13,732423,1674148,0,0,
2021-07-26,2021-07-07,723612,1696522,0,0,
2021-07-26,2021-07-01,609787,24401331,0,0,
2021-07-26,2021-03-26,601385,21405831,0,0,
2021-07-26,2021-04-21,577670,12400811,0,0,
2021-07-26,2021-07-09,729012,1708973,0,0,
2021-07-26,2021-04-13,724420,1677674,0,0,
2021-07-26,2021-04-13,731679,1663763,0,0,
2021-07-26,2021-05-18,605955,22405131,0,0,
2021-07-26,2021-04-13,725674,1662290,0,0,
2021-07-26,2021-05-27,602138,21405831,0,0,
2021-07-26,2021-07-05,736012,1679246,0,0,
2021-07-26,2021-04-13,731000,1666083,0,0,
2021-07-26,2021-04-13,734470,1661785,0,0,
2021-07-26,2021-06-18,732432,1697601,0,0,
2021-07-26,2021-04-13,725736,1668660,0,0,
2021-07-26,2021-04-30,572649,11411411,0,0,
2021-07-26,2021-04-13,726550,1677386,0,0,
2021-07-26,2021-04-13,729429,1674145,0,0,
2021-07-26,2021-05-13,605005,22400831,0,0,
2021-07-26,2021-07-29,733453,1677427,1,0,6.0
2021-07-26,2021-05-03,750960,1724558,0,0,
2021-07-26,2021-04-13,732383,1657319,0,0,
2021-07-26,2021-07-08,737841,1661884,0,0,
2021-07-26,2021-04-23,571846,11406711,0,0,
2021-07-26,2021-04-13,736047,1661726,0,0,
2021-07-26,2021-04-23,602013,21405731,0,0,
2021-07-26,2021-04-13,731740,1662775,0,0,
2021-07-26,2021-05-25,584009,22400211,0,0,
2021-07-26,2021-07-30,566240,11900101,0,0,1.0
2021-07-26,2021-04-15,606635,22400531,0,0,
2021-07-26,2021-04-13,726767,1701635,0,0,
2021-07-26,2021-06-07,568864,11402811,0,0,
2021-07-26,2021-07-15,729722,1662568,0,0,
2021-07-26,2021-04-30,576518,11412811,0,0,
2021-07-26,2021-07-29,724745,1679945,0,0,2.0
2021-07-26,2021-07-29,567634,11402511,0,0,
2021-07-26,2021-04-27,591696,12402931,0,0,
2021-07-26,2021-04-13,723604,1683902,0,0,
2021-07-26,2021-07-09,586475,11401731,0,0,
2021-07-26,2021-04-13,727761,1657094,0,0,
2021-07-26,2021-04-13,735714,1671704,0,0,
2021-07-26,2021-05-19,731945,1661629,0,0,
2021-07-26,2021-03-26,600826,21403831,0,0,
2021-07-26,2021-04-27,571383,11405911,0,0,
2021-07-26,2021-06-24,730119,1684934,0,0,
2021-07-26,2021-06-02,773541,22400111,0,0,
2021-07-26,2021-04-10,597664,21400831,0,0,
2021-07-26,2021-05-21,600228,21403531,0,0,
2021-07-26,2021-04-16,588456,11404631,0,0,
2021-07-26,2021-04-13,736149,1697832,0,0,
2021-07-26,2021-04-29,604509,22400831,0,0,
2021-07-26,2021-05-03,751550,1681954,0,0,
2021-07-26,2021-06-02,773075,11401711,0,0,
2021-07-26,2021-03-26,580972,12404611,0,0,
2021-07-26,2021-04-18,566873,11400511,0,0,
2021-07-26,2021-06-02,589122,11404631,0,0,
2021-07-26,2021-04-06,589520,12405431,0,0,
2021-07-26,2021-04-08,566017,11900301,0,0,
2021-07-26,2021-04-13,726093,1686146,0,0,
2021-07-26,2021-04-09,569368,11403311,0,0,
2021-07-26,2021-05-14,586103,11400931,0,0,
2021-07-26,2021-03-26,566158,21900201,0,0,
2021-07-26,2021-07-27,585571,11400931,0,0,5.0
2021-07-26,2021-07-27,587683,11405631,0,0,1.0
2021-07-26,2021-07-02,733791,1664773,0,0,
2021-07-26,2021-03-26,567437,11400212,0,0,
2021-07-26,2021-05-03,750936,1753107,0,0,
2021-07-26,2021-06-02,773660,24400431,0,0,
2021-07-26,2021-07-04,610683,25402631,0,0,
2021-07-26,2021-05-21,611811,25403031,0,0,
2021-07-26,2021-04-14,605415,22402731,0,0,
2021-07-26,2021-04-14,611529,25400831,0,0,
2021-07-26,2021-05-10,591351,12402131,0,0,
2021-07-26,2021-04-13,729541,1679971,0,0,
2021-07-26,2021-05-03,753996,1685375,0,0,
2021-07-26,2021-05-13,517703,25401031,0,0,
2021-07-26,2021-07-02,569276,11403211,0,0,
2021-07-26,2021-04-19,583847,22400511,0,0,
2021-07-26,2021-04-13,724421,1677697,0,0,
2021-07-26,2021-07-26,517032,25400731,0,0,1.0
2021-07-26,2021-04-13,724735,1655714,0,0,
2021-07-26,2021-06-07,591672,12402431,0,0,
2021-07-26,2021-04-15,609465,24402131,0,0,
2021-07-26,2021-07-28,726724,1671032,0,0,1.0
2021-07-26,2021-04-13,736706,1662828,0,0,
2021-07-26,2021-04-23,515200,23400211,0,0,
2021-07-26,2021-07-23,732678,1680260,0,0,
2021-07-26,2021-04-23,591914,12405731,0,0,
2021-07-26,2021-04-15,609548,25401231,0,0,
2021-07-26,2021-07-05,723841,1677362,0,0,
2021-07-26,2021-04-12,609254,24402331,0,0,
2021-07-26,2020-09-25,487112,22400133,0,0,
2021-07-26,2021-07-22,605762,22400232,0,0,
2021-07-26,2021-06-11,731025,1681969,0,0,
2021-07-26,2021-04-13,592192,12402931,0,0,
2021-07-26,2021-05-03,751680,1782829,0,0,
2021-07-26,2021-04-13,726424,1696508,0,0,
2021-07-26,2021-05-03,753405,1657913,0,0,
2021-07-26,2021-06-14,517082,22403531,0,0,
2021-07-26,2021-05-10,584458,25400211,0,0,
2021-07-26,2021-06-02,774630,21401231,0,0,
2021-07-26,2021-07-26,725341,1662738,0,0,2.0
2021-07-26,2021-07-23,489321,23401831,0,0,
2021-07-26,2021-04-18,600671,21404131,0,0,
2021-07-26,2021-05-03,754015,1680643,0,0,
2021-07-26,2021-07-07,732328,1696096,0,0,
2021-07-26,2021-07-27,738553,1661785,0,0,
2021-07-26,2021-05-13,733832,1691445,0,0,
2021-07-26,2021-03-26,591837,12409531,0,0,
2021-07-26,2021-06-11,731065,1668697,0,0,
2021-07-26,2021-06-11,592856,12409431,0,0,
2021-07-26,2021-06-30,569633,11403811,0,0,
2021-07-26,2021-04-22,606877,23400131,0,0,
2021-07-26,2021-04-13,735052,1700083,0,0,
2021-07-26,2021-04-13,737401,1679246,0,0,
2021-07-26,2021-04-13,734309,1690529,0,0,
2021-07-26,2021-05-05,588877,11405031,0,0,
2021-07-26,2021-07-02,732330,1668686,0,0,
2021-07-26,2021-05-13,583094,21401111,0,0,
2021-07-26,2021-07-28,491865,21400133,0,0,2.0
2021-07-26,2021-07-09,579735,12404011,0,0,
2021-07-26,2021-06-30,732347,1683540,0,0,
2021-07-26,2021-04-30,584441,11400232,0,0,
2021-07-26,2021-05-11,600733,21403131,0,0,
2021-07-26,2021-05-23,580240,12404111,0,0,
2021-07-26,2021-03-26,565910,11900101,0,0,
2021-07-26,2021-07-27,580178,12404211,0,0,1.0
2021-07-26,2021-05-27,735554,1670208,0,0,
2021-07-26,2021-03-26,611937,25403731,0,0,
2021-07-26,2021-04-13,730643,1702339,0,0,
2021-07-26,2021-05-03,603851,22400133,0,0,
2021-07-26,2021-06-14,592763,12409331,0,0,
2021-07-26,2021-03-26,610439,25400131,0,0,
2021-07-26,2021-07-04,737688,1683535,0,0,
2021-07-26,2021-07-08,774456,25400331,0,0,
2021-07-26,2021-05-03,751242,1655027,0,0,
2021-07-26,2021-05-03,600447,21401731,0,0,
2021-07-26,2021-04-13,733545,1687771,0,0,
2021-07-26,2021-05-03,593078,12403931,0,0,
2021-07-26,2021-04-27,569652,11404511,0,0,
2021-07-26,2021-07-27,731048,1695520,0,0,
2021-07-26,2021-05-27,754316,1666145,0,0,
2021-07-26,2021-07-05,570098,11404211,0,0,
2021-07-26,2021-04-29,580177,12404411,0,0,
2021-07-26,2021-05-03,570503,11404211,0,0,
2021-07-26,2021-07-28,570222,11404511,0,0,
2021-07-26,2021-05-20,589293,11405431,0,0,
2021-07-26,2021-04-13,580388,12404511,0,0,
2021-07-26,2021-07-28,592390,12404031,0,0,
2021-07-26,2021-03-26,580707,12404611,0,0,
2021-07-26,2021-03-26,581049,12404811,0,0,
2021-07-26,2021-04-13,732909,1691447,0,0,
2021-07-26,2021-07-01,589096,11405531,0,0,
2021-07-26,2021-05-14,570390,11412311,0,0,
2021-07-26,2021-04-03,592688,12404031,0,0,
2021-07-26,2021-03-26,600397,21403331,0,0,
2021-07-26,2021-07-27,734361,1661823,0,0,6.0
2021-07-26,2021-07-25,583107,"21400311,21401111",0,0,
2021-07-26,2021-05-07,589128,11405631,0,0,
2021-07-26,2021-04-13,727163,1668574,0,0,
2021-07-26,2021-04-15,593198,12404631,0,0,
2021-07-26,2021-07-23,606361,22400931,0,0,
2021-07-26,2021-03-26,602142,21405531,0,0,
2021-07-26,2021-06-02,773135,24400231,0,0,
2021-07-26,2021-04-01,606259,22400631,0,0,
2021-07-26,2021-04-07,606224,22405031,0,0,
2021-07-26,2021-04-13,726000,1701922,0,0,
2021-07-26,2021-04-13,731856,1665918,0,0,
2021-07-26,2021-04-02,606563,22400531,0,0,
2021-07-26,2021-06-14,600329,21400133,0,0,
2021-07-26,2021-05-11,592981,12404631,0,0,
2021-07-26,2021-04-13,731124,1680328,0,0,
2021-07-26,2021-04-29,589099,11405731,0,0,
2021-07-26,2021-05-03,754682,1699200,0,0,
2021-07-26,2021-05-25,601913,21400332,0,0,
2021-07-26,2021-06-25,734349,1670227,0,0,
2021-07-26,2021-04-13,727271,1690513,0,0,
2021-07-26,2021-07-28,797170,12400311,0,0,1.0
2021-07-26,2021-04-13,733723,1674167,0,0,
2021-07-26,2021-03-26,601379,21405731,0,0,
2021-07-26,2021-04-13,723879,1686146,0,0,
2021-07-26,2021-06-02,773716,11400911,0,0,
2021-07-26,2021-07-30,736041,1711688,0,0,2.0
2021-07-26,2021-07-23,738024,1662811,0,0,
2021-07-26,2021-06-02,774728,24400111,0,0,
2021-07-26,2021-05-10,592915,12404831,0,0,
2021-07-26,2021-05-24,588387,11406031,0,0,
2021-07-26,2021-04-07,601934,21405831,0,0,
2021-07-26,2021-05-04,732428,1671208,0,0,
2021-07-26,2021-04-16,601815,21405931,0,0,
2021-07-26,2021-04-13,730237,1674973,0,0,
2021-07-26,2021-06-02,774095,21401031,0,0,
2021-07-26,2021-04-13,723728,1668609,0,0,
2021-07-26,2021-06-16,593937,12404931,0,0,
2021-07-26,2021-06-01,589072,11405931,0,0,
2021-07-26,2021-04-12,607167,22405131,0,0,
2021-07-26,2021-04-13,726601,1675500,0,0,
2021-07-26,2021-06-02,774263,11400531,0,0,
2021-07-26,2021-07-21,571575,11401711,0,0,
2021-07-26,2021-05-03,752051,1693061,0,0,
2021-07-26,2021-07-17,593583,12405331,0,0,
2021-07-26,2021-07-22,727117,1666458,0,0,
2021-07-26,2021-03-26,581022,12404911,0,0,
2021-07-26,2021-06-16,589221,11406031,0,0,
2021-07-26,2021-04-07,593644,12404931,0,0,
2021-07-26,2021-06-02,774640,21400931,0,0,
2021-07-26,2021-07-07,726385,1707330,0,0,
2021-07-26,2021-05-03,752126,1657865,0,0,
2021-07-26,2021-04-19,581457,12405011,0,0,
2021-07-26,2021-06-23,571156,11401911,0,0,
2021-07-26,2021-04-13,725823,1696511,0,0,
2021-07-26,2021-07-06,736275,1662477,0,0,
2021-07-26,2021-06-02,775257,23400131,0,0,
2021-07-26,2021-05-25,601896,21400731,0,0,
2021-07-26,2021-04-13,736165,1679333,0,0,
2021-07-26,2021-06-25,774633,12400111,0,0,
2021-07-26,2021-05-03,753036,1719768,0,0,
2021-07-26,2021-05-28,568213,11402011,0,0,
2021-07-26,2021-07-28,573954,11411011,0,0,30.0
2021-07-26,2021-07-06,596819,12409931,0,0,
2021-07-26,2021-05-03,752145,1659883,0,0,
2021-07-26,2021-07-29,568671,11403011,3,0,14.0
2021-07-26,2021-04-13,730783,1680328,0,0,
2021-07-26,2021-07-04,738763,1677558,0,0,
2021-07-26,2021-04-13,732941,1713652,0,0,
2021-07-26,2021-04-13,604599,22400631,0,0,
2021-07-26,2021-04-26,603430,22400531,0,0,
2021-07-26,2021-07-08,734934,1671639,0,0,
2021-07-26,2021-04-13,724359,1679898,0,0,
2021-07-26,2021-04-13,729520,1670446,0,0,
2021-07-26,2021-04-15,609969,25400831,0,0,
2021-07-26,2021-07-28,601871,21406731,0,0,
2021-07-26,2021-05-15,604411,22401031,0,0,
2021-07-26,2021-04-13,727821,1690524,0,0,
2021-07-26,2021-07-28,734403,1667054,0,0,
2021-07-26,2021-03-26,594089,12405631,0,0,
2021-07-26,2021-04-15,604259,22400731,0,0,
2021-07-26,2021-04-19,602107,21400931,0,0,
2021-07-26,2021-04-13,731760,1690553,0,0,
2021-07-26,2021-03-26,604422,22400931,0,0,
2021-07-26,2021-04-13,736770,1681876,0,0,
2021-07-26,2021-07-29,774227,25400431,0,0,6.0
2021-07-26,2021-06-02,774448,24400231,0,0,
2021-07-26,2021-04-29,582766,21400811,0,0,
2021-07-26,2021-07-29,603286,21406831,0,0,10.0
2021-07-26,2021-04-13,731147,1657328,0,0,
2021-07-26,2021-06-27,773849,12400111,0,0,
2021-07-26,2021-04-09,594068,12405731,0,0,
2021-07-26,2021-05-03,754291,1673099,0,0,
2021-07-26,2021-07-28,731875,1662820,0,0,3.0
2021-07-26,2021-06-25,581243,12405111,0,0,
2021-07-26,2021-04-13,728052,1674138,0,0,
2021-07-26,2021-07-21,737394,1675997,0,0,
2021-07-26,2021-04-13,604652,22401631,0,0,
2021-07-26,2021-04-13,732780,1682366,0,0,
2021-07-26,2021-03-26,602345,1681954,0,0,
2021-07-26,2021-05-27,768888,1662777,0,0,
2021-07-26,2021-04-13,735089,1693763,0,0,
2021-07-26,2021-04-23,571653,11406611,0,0,
2021-07-26,2021-07-22,733193,1662795,0,0,
2021-07-26,2021-04-13,735770,1662777,0,0,
2021-07-26,2021-05-03,753726,1672383,0,0,
2021-07-26,2021-06-28,733290,1675798,0,0,
2021-07-26,2021-04-13,731231,1691442,0,0,
2021-07-26,2021-03-31,609978,25401031,0,0,
2021-07-26,2021-07-26,735138,1662703,0,0,2.0
2021-07-26,2021-04-13,737174,1662277,0,0,
2021-07-26,2021-05-17,731033,1675909,0,0,
2021-07-26,2021-04-13,728485,1655606,0,0,
2021-07-26,2021-05-03,754295,1672383,0,0,
2021-07-26,2021-06-02,775761,12900201,0,0,
2021-07-26,2021-06-02,774230,12401331,0,0,
2021-07-26,2021-06-08,728999,1683409,0,0,
2021-07-26,2021-05-21,593741,12406731,0,0,
2021-07-26,2021-06-02,775024,12401131,0,0,
2021-07-26,2020-10-28,520142,11900601,0,0,
2021-07-26,2021-03-31,566369,25900101,0,0,
2021-07-26,2021-05-05,584936,25400511,0,0,
2021-07-26,2021-06-04,608957,24400631,0,0,
2021-07-26,2021-05-21,593758,12406431,0,0,
2021-07-26,2021-04-13,603206,21407531,0,0,
2021-07-26,2021-07-27,734922,1662717,0,0,2.0
2021-07-26,2021-06-07,775441,12900201,0,0,
2021-07-26,2021-05-17,594552,12406531,0,0,
2021-07-26,2021-06-28,718429,23900201,0,0,
2021-07-26,2021-04-15,605061,22402131,0,0,
2021-07-26,2020-09-25,494365,25401231,0,0,
2021-07-26,2021-07-02,751487,1664126,0,0,
2021-07-26,2021-05-05,566277,23900101,0,0,
2021-07-26,2021-06-02,775495,21900301,0,0,
2021-07-26,2021-06-02,774089,11400531,0,0,
2021-07-26,2021-06-24,582749,12407411,0,0,
2021-07-26,2021-04-19,584126,22400211,0,0,
2021-07-26,2021-07-29,726192,1656714,2,0,9.0
2021-07-26,2021-06-02,774451,24400331,0,0,
2021-07-26,2021-05-24,569400,11402811,0,0,
2021-07-26,2021-06-07,774291,11401711,0,0,
2021-07-26,2021-06-22,571458,11406411,0,0,
2021-07-26,2021-07-04,598286,21407631,0,0,
2021-07-26,2021-07-09,724682,1710974,0,0,
2021-07-26,2021-07-14,600623,"1688763,21401731",0,0,
2021-07-26,2021-04-13,572462,11402611,0,0,
2021-07-26,2021-05-14,596967,12409731,0,0,
2021-07-26,2021-05-20,570758,11405911,0,0,
2021-07-26,2021-04-20,594624,12406731,0,0,
2021-07-26,2021-07-25,585728,11400531,0,0,
2021-07-26,2021-06-02,774602,21400731,0,0,
2021-07-26,2021-06-28,582236,12406111,0,0,
2021-07-26,2021-06-07,591423,12402431,0,0,
2021-07-26,2021-05-03,751572,1782829,0,0,
2021-07-26,2021-06-11,584684,24400411,0,0,
2021-07-26,2021-07-26,726854,1667026,0,0,1.0
2021-07-26,2021-05-03,753481,1671550,0,0,
2021-07-26,2021-04-18,581286,12405811,0,0,
2021-07-26,2021-03-26,605461,22402531,0,0,
2021-07-26,2021-06-02,773351,12400931,0,0,
2021-07-26,2021-07-09,727359,1657187,0,0,
2021-07-26,2021-06-24,725953,1687191,0,0,
2021-07-26,2021-04-13,728174,1657309,0,0,
2021-07-26,2021-05-07,585859,11400831,0,0,
2021-07-26,2021-06-02,586854,11401331,0,0,
2021-07-26,2021-06-29,571482,11405611,0,0,
2021-07-26,2021-06-25,610884,25401731,0,0,
2021-07-26,2021-07-07,797289,21404131,0,0,
2021-07-26,2021-04-13,594464,12407131,0,0,
2021-07-26,2021-05-03,752864,1655036,0,0,
2021-07-26,2021-04-13,733541,1677558,0,0,
2021-07-26,2021-04-06,584753,25400511,0,0,
2021-07-26,2021-04-13,594899,12407131,0,0,
2021-07-26,2021-03-26,605480,22402631,0,0,
2021-07-26,2021-05-13,752442,1677078,0,0,
2021-07-26,2021-05-03,582349,12406111,0,0,
2021-07-26,2021-04-13,734639,1677584,0,0,
2021-07-26,2021-03-26,582542,12406111,0,0,
2021-07-26,2021-05-25,738836,1664505,0,0,
2021-07-26,2021-07-28,731770,1667042,0,0,
2021-07-26,2021-07-30,727176,1655714,0,0,20.0
2021-07-26,2021-07-27,733604,1695523,0,0,
2021-07-26,2021-04-15,571317,11406311,0,0,
2021-07-26,2021-05-05,585477,11400931,0,0,
2021-07-26,2021-06-02,773048,25400231,0,0,
2021-07-26,2021-04-13,726280,1679938,0,0,
2021-07-26,2021-06-02,773904,12400731,0,0,
2021-07-26,2021-05-03,752482,1672548,0,0,
2021-07-26,2021-05-03,753711,1675917,0,0,
2021-07-26,2021-04-22,603847,21408431,0,0,
2021-07-26,2021-04-10,494219,25402331,0,0,
2021-07-26,2021-03-26,605634,22402731,0,0,
2021-07-26,2021-04-13,737098,1664174,0,0,
2021-07-26,2021-07-26,583047,21400311,0,0,3.0
2021-07-26,2021-05-03,751186,1671504,0,0,
2021-07-26,2021-05-20,736493,1674428,0,0,
2021-07-26,2021-05-23,584897,25400111,0,0,
2021-07-26,2021-07-08,732182,1676610,0,0,
2021-07-26,2021-05-03,751183,1655036,0,0,
2021-07-26,2021-04-13,582492,12406311,0,0,
2021-07-26,2021-07-03,585724,11400831,0,0,
2021-07-26,2021-04-21,594743,12407431,0,0,
2021-07-26,2021-05-19,598089,21407731,0,0,
2021-07-26,2021-04-15,598265,"21400331,21407731",0,0,
2021-07-26,2021-06-02,774915,21400931,0,0,
2021-07-26,2021-03-26,605233,22400133,0,0,
2021-07-26,2021-04-13,738699,1693763,0,0,
2021-07-26,2021-07-19,738532,1695523,0,0,
2021-07-26,2021-07-28,727671,1682360,0,0,
2021-07-26,2021-06-21,517442,23401431,0,0,
2021-07-26,2021-05-28,754592,1666164,0,0,
2021-07-26,2021-04-13,724894,1688417,0,0,
2021-07-26,2021-04-13,735486,1696057,0,0,
2021-07-26,2021-04-22,567507,11400412,0,0,
2021-07-26,2021-05-27,768721,1679289,0,0,
2021-07-26,2021-05-03,753968,1657865,0,0,
2021-07-26,2021-07-02,737613,1663499,0,0,
2021-07-26,2021-03-26,583664,22400311,0,0,
2021-07-26,2021-06-24,611224,25402131,0,0,
2021-07-26,2021-05-03,753789,1656430,0,0,
2021-07-26,2021-04-23,605633,22400232,0,0,
2021-07-26,2021-04-13,735529,1662751,0,0,
2021-07-26,2021-05-03,753465,1658801,0,0,
2021-07-26,2021-05-04,605116,22400132,0,0,
2021-07-26,2021-07-01,515561,22400311,0,0,
2021-07-26,2021-05-03,753174,1673153,0,0,
2021-07-26,2021-04-20,597969,21400631,0,0,
2021-07-26,2021-03-26,595558,12408431,0,0,
2021-07-26,2021-03-26,608787,24401131,0,0,
2021-07-26,2021-06-30,774157,11400411,0,0,
2021-07-26,2021-07-05,731408,1662717,0,0,
2021-07-26,2021-04-16,608646,24401031,0,0,
2021-07-26,2021-04-13,737315,1693763,0,0,
2021-07-26,2021-05-03,752888,1680626,0,0,
2021-07-26,2021-05-03,754334,1657867,0,0,
2021-07-26,2021-06-02,773505,11400131,0,0,
2021-07-26,2021-06-02,775718,11900501,0,0,
2021-07-26,2021-07-28,608196,23401631,0,0,
2021-07-26,2021-05-03,753314,1690703,0,0,
2021-07-26,2021-05-11,595824,12408931,0,0,
2021-07-26,2021-04-13,737622,1665400,0,0,
2021-07-26,2021-04-15,595452,12408531,0,0,
2021-07-26,2021-04-04,489968,24401331,0,0,
2021-07-26,2021-04-14,599278,21401031,0,0,
2021-07-26,2021-06-24,595538,12409031,0,0,
2021-07-26,2021-06-30,727530,1661574,0,0,
2021-07-26,2021-05-03,753230,1671550,0,0,
2021-07-26,2021-06-07,485757,22400211,0,0,
2021-07-26,2021-05-03,754606,1658807,0,0,
2021-07-26,2021-04-13,724585,1683646,0,0,
2021-07-26,2021-04-13,727920,1697558,0,0,
2021-07-26,2021-07-30,737886,1656146,0,0,1.0
2021-07-26,2021-05-03,751928,1657867,0,0,
2021-07-26,2021-06-22,724211,1683389,0,0,
2021-07-26,2021-03-26,566363,24900101,0,0,
2021-07-26,2021-04-13,737392,1679257,0,0,
2021-07-26,2021-07-14,775460,25900201,0,0,
2021-07-26,2021-05-03,751312,1665360,0,0,
2021-07-26,2021-06-21,572302,11406911,0,0,
2021-07-26,2021-07-14,582174,12406811,0,0,
2021-07-26,2021-03-31,596491,12409431,0,0,
2021-07-26,2021-07-22,727224,1676756,0,0,
2021-07-26,2021-04-13,731172,1674428,0,0,
